network,scenario_id,true_source,horizon_h,method,n_total_nodes,sensor_design,sensor_count,n_ge_true_source,n_gt_true_source,specificity_pct,in_tied_argmax,top1_correct,posterior_true_source,nll_true_source,posterior_entropy,top1_top2_margin,candidate_set_size_q25
Net3,57,201,24,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9471516016372434,0.054296112402317666,0.20957768535655197,0.8946778286933519,1
Net3,57,201,24,contaminant_status,97,103;117;119;187;217,5,2,0,97.9381443298969,1,1,0.5,0.6931471805599453,0.6931471805599453,0.0,2
Net3,58,203,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,58,203,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,58,203,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,58,203,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,58,203,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,58,203,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,58,203,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,58,203,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,58,203,16,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.017823707759285778,4.027225811282485,3.6784822871206604,0.015403491570856187,8
Net3,58,203,16,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,58,203,24,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.0011854039986171634,6.73767163539439,1.5438496152774073,0.015884129375829503,3
Net3,58,203,24,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,59,204,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,59,204,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,59,204,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,59,204,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,59,204,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,59,204,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,59,204,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,59,204,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,59,204,16,probability_based,97,103;117;119;187;217,5,3,2,96.90721649484536,0,0,0.29812690451914997,1.210236029035744,1.1916718217900106,0.05220383484723906,3
Net3,59,204,16,contaminant_status,97,103;117;119;187;217,5,6,0,93.81443298969072,1,0,0.16666666666666666,1.791759469228055,1.7917594692280547,0.0,6
Net3,59,204,24,probability_based,97,103;117;119;187;217,5,2,1,97.9381443298969,0,0,0.25922067193302534,1.3500755648560754,0.6642937762769948,0.4638779373273095,2
Net3,59,204,24,contaminant_status,97,103;117;119;187;217,5,6,0,93.81443298969072,1,0,0.16666666666666666,1.791759469228055,1.7917594692280547,0.0,6
Net3,60,205,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,60,205,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,60,205,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,60,205,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,60,205,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,60,205,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,60,205,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,60,205,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,60,205,16,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.8933192937925553,0.11281121017269655,0.43447860394104026,0.8412231110374855,1
Net3,60,205,16,contaminant_status,97,103;117;119;187;217,5,3,0,96.90721649484536,1,1,0.3333333333333333,1.0986122886681098,1.0986122886681096,0.0,3
Net3,60,205,24,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.8933192853119655,0.11281121966604331,0.4344787863405525,0.8412231030514629,1
Net3,60,205,24,contaminant_status,97,103;117;119;187;217,5,3,0,96.90721649484536,1,1,0.3333333333333333,1.0986122886681098,1.0986122886681096,0.0,3
Net3,61,206,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,61,206,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,61,206,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,61,206,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,61,206,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,61,206,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,61,206,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,61,206,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,61,206,16,probability_based,97,103;117;119;187;217,5,3,1,96.90721649484536,0,0,0.32697465657516916,1.117872613916612,1.1115477064763608,0.017209192451323962,3
Net3,61,206,16,contaminant_status,97,103;117;119;187;217,5,3,0,96.90721649484536,1,0,0.3333333333333333,1.0986122886681098,1.0986122886681096,0.0,3
Net3,61,206,24,probability_based,97,103;117;119;187;217,5,3,1,96.90721649484536,0,0,0.32697465656597213,1.1178726139447395,1.1115477071813233,0.017209192450841126,3
Net3,61,206,24,contaminant_status,97,103;117;119;187;217,5,3,0,96.90721649484536,1,0,0.3333333333333333,1.0986122886681098,1.0986122886681096,0.0,3
Net3,62,207,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,62,207,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,62,207,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,62,207,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,62,207,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,62,207,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,62,207,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,62,207,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,62,207,16,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9066805245836499,0.0979651240097491,0.3861272052107654,0.8613464983544671,1
Net3,62,207,16,contaminant_status,97,103;117;119;187;217,5,4,0,95.87628865979381,1,0,0.25,1.3862943611198906,1.3862943611198906,0.0,4
Net3,62,207,24,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9066805245211308,0.09796512407870295,0.3861272069087341,0.861346498295074,1
Net3,62,207,24,contaminant_status,97,103;117;119;187;217,5,4,0,95.87628865979381,1,0,0.25,1.3862943611198906,1.3862943611198906,0.0,4
Net3,63,208,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,63,208,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,63,208,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,63,208,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,63,208,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,63,208,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,63,208,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,63,208,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,63,208,16,probability_based,97,103;117;119;187;217,5,3,1,96.90721649484536,0,0,0.32697465657516916,1.117872613916612,1.1115477064763608,0.017209192451323962,3
Net3,63,208,16,contaminant_status,97,103;117;119;187;217,5,3,0,96.90721649484536,1,0,0.3333333333333333,1.0986122886681098,1.0986122886681096,0.0,3
Net3,63,208,24,probability_based,97,103;117;119;187;217,5,3,1,96.90721649484536,0,0,0.32697465656597213,1.1178726139447395,1.1115477071813233,0.017209192450841126,3
Net3,63,208,24,contaminant_status,97,103;117;119;187;217,5,3,0,96.90721649484536,1,0,0.3333333333333333,1.0986122886681098,1.0986122886681096,0.0,3
Net3,64,209,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,64,209,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,64,209,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,64,209,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,64,209,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,64,209,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,64,209,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,64,209,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,64,209,16,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.8165362506903034,0.2026839698960455,0.7318347517250469,0.7689178660458768,1
Net3,64,209,16,contaminant_status,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,-0.0,1.0,1
Net3,64,209,24,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.8165362505680304,0.20268397004579156,0.7318347553605633,0.7689178659307344,1
Net3,64,209,24,contaminant_status,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,-0.0,1.0,1
Net3,65,211,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,65,211,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,65,211,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,65,211,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,65,211,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,65,211,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,65,211,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,65,211,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,65,211,16,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9969251329498866,0.0030796041669633478,0.022667248806490417,0.9943016457579128,1
Net3,65,211,16,contaminant_status,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,-0.0,1.0,1
Net3,65,211,24,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9969251329408426,0.0030796041760352303,0.02266724905831545,0.994301645748893,1
Net3,65,211,24,contaminant_status,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,-0.0,1.0,1
Net3,66,213,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,66,213,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,66,213,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,66,213,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,66,213,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,66,213,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,66,213,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,66,213,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,66,213,16,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9998460842573167,0.0001539275889267956,0.0015086209287264692,0.9996926406704411,1
Net3,66,213,16,contaminant_status,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,-0.0,1.0,1
Net3,66,213,24,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9998460842505587,0.00015392759568587448,0.0015086211169567066,0.9996926406636842,1
Net3,66,213,24,contaminant_status,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,-0.0,1.0,1
Net3,67,215,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,67,215,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,67,215,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,67,215,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,67,215,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,67,215,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,67,215,8,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,3.771849721653433e-15,1.0,1
Net3,67,215,8,contaminant_status,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,-0.0,1.0,1
Net3,67,215,16,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,2.870068898762403e-15,1.0,1
Net3,67,215,16,contaminant_status,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,-0.0,1.0,1
Net3,67,215,24,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9999999999999989,1.1102230246251571e-15,3.914906215779037e-14,0.9999999999999988,1
Net3,67,215,24,contaminant_status,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,-0.0,1.0,1
Net3,68,217,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,68,217,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,68,217,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,68,217,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,68,217,4,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9999999955661472,4.433852850264818e-09,1.087851939036099e-07,0.9999999954773945,1
Net3,68,217,4,contaminant_status,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,-0.0,1.0,1
Net3,68,217,8,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9999999956912355,4.308764465622712e-09,1.0563739265199713e-07,0.9999999955765353,1
Net3,68,217,8,contaminant_status,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,-0.0,1.0,1
Net3,68,217,16,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9999999966965087,3.3034912637783827e-09,7.996684331309602e-08,0.9999999964221854,1
Net3,68,217,16,contaminant_status,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,-0.0,1.0,1
Net3,68,217,24,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9999999503287849,4.9671216374604336e-08,9.617186580039516e-07,0.999999934549105,1
Net3,68,217,24,contaminant_status,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,-0.0,1.0,1
Net3,69,219,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,69,219,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,69,219,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,69,219,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,69,219,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,69,219,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,69,219,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,69,219,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,69,219,16,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.017823707759285778,4.027225811282485,3.6784822871206604,0.015403491570856187,8
Net3,69,219,16,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,69,219,24,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.0011854039986171634,6.73767163539439,1.5438496152774073,0.015884129375829503,3
Net3,69,219,24,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,70,225,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,70,225,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,70,225,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,70,225,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,70,225,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,70,225,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,70,225,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,70,225,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,70,225,16,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.017823707759285778,4.027225811282485,3.6784822871206604,0.015403491570856187,8
Net3,70,225,16,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,70,225,24,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.0011854039986171634,6.73767163539439,1.5438496152774073,0.015884129375829503,3
Net3,70,225,24,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,71,229,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,71,229,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,71,229,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,71,229,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,71,229,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,71,229,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,71,229,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,71,229,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,71,229,16,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.017823707759285778,4.027225811282485,3.6784822871206604,0.015403491570856187,8
Net3,71,229,16,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,71,229,24,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.0011854039986171634,6.73767163539439,1.5438496152774073,0.015884129375829503,3
Net3,71,229,24,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,72,231,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,72,231,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,72,231,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,72,231,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,72,231,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
