design_id,n_channels,noise_scale,n_scenarios_common,B_star,B_star_support,B_dynamic,B_dynamic_support,differ
108,3,8.0,524,0.7549019607843137,408,1.0,8,True
109,3,8.0,524,0.8161764705882353,408,1.0,8,True
110,3,8.0,524,0.8161764705882353,408,1.0,8,True
111,3,8.0,524,0.9387254901960784,408,0.0,8,True
112,3,8.0,524,0.8161764705882353,408,1.0,8,True
113,3,8.0,524,0.8284313725490197,408,1.0,8,True
114,3,8.0,524,0.7549019607843137,408,1.0,8,True
115,3,8.0,524,0.8186274509803921,408,1.0,8,True
116,3,8.0,524,0.8161764705882353,408,1.0,8,True
117,3,8.0,524,0.7769607843137255,408,1.0,8,True
118,3,8.0,524,0.9387254901960784,408,1.0,8,True
119,3,8.0,524,0.8774509803921569,408,0.0,8,True
